 | Municípios |  | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 | 11 | 12 | 13 | 14 | 15 | 16 | 17 | 18 | 19 | 20 | 21 | 22 | 23 | 24 | 25 | 26 | 27 | 28 | 29 | 30
 | Lagoa Formosa |  | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 47.9144386368 | 56.675269536839984 | 87.303550300416 | 99.10516681295996 | 110.79155243059196 | 122.49942603408 | 168.718128887776 | 183.488293978826 | 198.30473799912798 | 212.80962847693996 | 227.29746050984 | 241.76823409782799 | 256.22194924090394 | 270.65860593906797 | 285.0782041923199 | 299.48074400066 | 313.866225364088 | 328.234648282604 | 342.586012756208 | 356.9203187849 | 371.23756636867995 | 385.5377555075479 | 403.04524818699997
 | Patos de Minas |  | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 520.239233088 | 617.0691644395199 | 953.1618147072 | 1084.8491584761598 | 1215.81661586688 | 1347.6562164576 | 1860.74028336768 | 2028.6478079879603 | 2197.6396800927196 | 2364.5730654424797 | 2532.1677000759996 | 2700.4235839932794 | 2869.34071719432 | 3038.902826671401 | 3209.1415814515194 | 3380.0415855153988 | 3551.60283886304 | 3723.8253414944397 | 3896.7090934096 | 4070.254094608519 | 4244.4603450912 | 4419.327844857638 | 4631.91188902
 | Presidente Olegário
 | Rio Paranaíba |  | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 38.48281502039999 | 45.704427565176 | 70.68793382208001 | 80.561349171072 | 90.43690075257598 | 100.40858279711998 | 138.86269132049603 | 151.63820297107202 | 164.544180135512 | 177.25169492928597 | 190.03739426224 | 202.90127813437397 | 215.84334654568795 | 228.876788201276 | 241.97593645948794 | 255.15326925687998 | 268.40878659345196 | 281.74248846920403 | 295.1543748841359 | 308.64444583824803 | 322.21270133154 | 335.8591413640119 | 352.4029898545
 | Serra do Salitre |  | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 31.4450284248 | 37.366476456959994 | 57.82354163481599 | 65.92658570467201 | 73.988915696064 | 82.12588816463999 | 113.54922265959999 | 123.96458789260599 | 134.493044297436 | 144.911252604594 | 155.3976946914 | 165.95237055785398 | 176.57528020395597 | 187.29280103989402 | 198.053599782368 | 208.88263230448996 | 219.77989860626002 | 230.74539868767798 | 241.77913254874395 | 252.88110018945795 | 264.0513016098199 | 275.28973680982995 | 288.9076671265
 | Total |  | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 744.8035691844 | 882.7583590555919 | 1362.533298083712 | 1549.6310813417278 | 1735.507863939456 | 1922.37905691216 | 2652.46030213216 | 2889.8468471585543 | 3128.537235599403 | 3363.8455649167713 | 3599.7742207898796 | 3836.3232032187275 | 4073.492512203316 | 4311.2681075439605 | 4549.67731298256 | 4788.7068449768985 | 5028.356703526979 | 5268.6268886328 | 5509.5174002943595 | 5751.02823851166 | 5993.159403284701 | 6235.9108946134775 | 6531.5349924375
 | Total (t/dia) |  | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 2.3795641188 | 2.8203142461839996 | 4.353141527424 | 4.950898023455999 | 5.544753558912 | 6.14178612432 | 8.47431406432 | 9.232737530858001 | 9.995326631307996 | 10.747110431043998 | 11.500876104759998 | 12.256623652455998 | 13.014353074132 | 13.77401951292 | 14.535710265119999 | 15.299382891299995 | 16.065037391459995 | 16.8326737656 | 17.60229201372 | 18.37389213582 | 19.1474741319 | 19.92303800195999 | 20.8675239375
 | PROJEÇÃO RSU (RSD a ser coletado + RPU) a ser tratada e destinada (toneladas/ano)
 | Municípios |  | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 | 11 | 12 | 13 | 14 | 15 | 16 | 17 | 18 | 19 | 20 | 21 | 22 | 23 | 24 | 25 | 26 | 27 | 28 | 29 | 30
 | Arapuá |  | 695.49052911 | 691.541869785 | 646.3932933960001 | 642.681233901 | 638.969174406 | 622.672348638 | 618.0635544720001 | 607.6328697864001 | 602.0277473416801 | 585.343344621168 | 579.9817622681279 | 573.469573200192 | 566.9816938056 | 548.3556207252481 | 541.688763577452 | 535.2787958674201 | 528.446717008428 | 521.64658296324 | 514.878393731856 | 508.142149314276 | 500.992127177424 | 494.3211612924 | 487.68214022118 | 481.07506396376397 | 474.499932520152 | 467.956745890344 | 461.44550407434 | 454.96620707214004 | 448.51885488374404 | 441.7884747315
 | Coromandel |  | 7834.719129516 | 7654.523597541 | 7658.829441198 | 7663.135284854998 | 7667.441128511999 | 7520.262300437999 | 7509.090275627999 | 7426.760502919199 | 7402.905194457696 | 7241.821272924335 | 7213.9970643618235 | 7176.170072722607 | 7138.44147343968 | 6946.73303572896 | 6905.333087878213 | 6863.593511345883 | 6813.66659595123 | 6763.9173726910785 | 6714.345841565428 | 6664.952002574275 | 6615.963953078529 | 6566.924787587838 | 6518.063314231647 | 6469.379533009959 | 6420.873443922768 | 6372.545046970078 | 6324.39434215189 | 6276.4213294681995 | 6228.626008919009 | 6176.604774539998
 | Cruzeiro da Fortaleza |  | 959.7874599300001 | 960.8404357500001 | 904.257692982 | 905.2475755139999 | 906.237458046 | 889.7398421520002 | 889.4972740380001 | 880.8153818256 | 879.0564517957201 | 860.978729302272 | 858.251104148592 | 854.3574024878881 | 850.4725407084001 | 828.2264919342721 | 823.884544435278 | 819.7800417047761 | 814.55706592674 | 809.3507570080801 | 804.1611149487961 | 798.9881397488881 | 793.831831408356 | 788.6921899272 | 783.56921530542 | 778.462907543016 | 773.3732666399881 | 768.3002925963361 | 763.2439854120599 | 758.2043450871599 | 753.1813716216361 | 747.642034161
 | Guimarânia |  | 2293.21202487 | 2314.44781035 | 2195.731704258 | 2215.695062106 | 2235.658419954 | 2210.70381324 | 2227.709227188 | 2223.4115496384 | 2236.3919703898077 | 2207.4722466330236 | 2218.491843302592 | 2226.290557171968 | 2234.0277228816 | 2193.0613371909117 | 2199.019030870968 | 2205.334081839312 | 2207.6686279061278 | 2209.9471527672 | 2212.169656422528 | 2214.336138872112 | 2216.0185494013685 | 2218.074323277696 | 2220.07407594828 | 2222.01780741312 | 2223.905517672216 | 2225.7372067255683 | 2227.512874573176 | 2229.23252121504 | 2230.8961466511605 | 2230.913222892
 | Lagoa Formosa |  | 5338.46293669 | 5361.364387665 | 5061.645861263999 | 5083.175079548999 | 5104.704297834 | 5024.431957884 | 5036.597051565999 | 5000.8477066112 | 5004.251969393159 | 4914.462352327584 | 4915.1443445570385 | 4908.108715137408 | 4901.05159773192 | 4787.780238884224 | 4777.594509047174 | 4767.845072412872 | 4750.444749143059 | 4733.061484318159 | 4715.695277938172 | 4698.346130003095 | 4681.0140405129305 | 4663.6990094676785 | 4646.401036867341 | 4629.120122711912 | 4611.856267001395 | 4594.609469735792 | 4577.3797309151 | 4560.1670505393195 | 4542.971428608451 | 4522.568503136999
 | Patos de Minas |  | 57332.136758 | 57640.3061351 | 54476.25916572 | 54765.96333318 | 55055.667500640004 | 54248.645402960006 | 54533.22303732 | 54297.56143859199 | 54485.30914160048 | 53655.06715289281 | 53803.35231204384 | 53861.14732965312 | 53918.0702040624 | 52802.95376159232 | 52821.11691197204 | 52837.89800178728 | 52783.20244759751 | 52727.84564412399 | 52671.82759136672 | 52615.14828932568 | 52557.5262979286 | 52499.52537430847 | 52440.86320140459 | 52381.53977921695 | 52321.55510774555 | 52260.9091869904 | 52199.602016951474 | 52137.633597628796 | 52075.00392902236 | 51974.65771602
 | Presidente Olegário |  | 5149.323894519999 | 5135.583023935 | 4814.94634821 | 4802.028817239 | 4789.111286267999 | 4681.07839539 | 4658.982612987999 | 4636.886830585999 | 4614.791048184 | 4528.123100358 | 4506.093202577999 | 4476.230452254 | 4446.367701929999 | 4353.524488838 | 4324.087588786 | 4294.168116602 | 4262.31835589 | 4230.468595177999 | 4198.6188344659995 | 4166.769073754 | 4135.401885173999 | 4103.5521244619995 | 4071.7023637499997 | 4039.852603038 | 4008.002842325999 | 3976.153081614 | 3944.303320902 | 3912.4535601899997 | 3880.603799477999 | 3848.754038766
 | Rio Paranaíba |  | 4008.406658337 | 3947.952063627 | 3981.8922430409993 | 4015.8324224549997 | 4049.7726018689996 | 4002.3158213779993 | 4028.6321464859993 | 4016.465656573599 | 4035.5603691368233 | 3979.14160806792 | 3995.4592934129278 | 4006.3897564014237 | 4017.22408892688 | 3940.560826541504 | 3948.294630500928 | 3956.1392550124883 | 3956.7024738487135 | 3957.18750814576 | 3957.594357903625 | 3957.9230231223114 | 3958.4016011627236 | 3958.573186534512 | 3958.66658736712 | 3958.6818036605478 | 3958.6188354147957 | 3958.477682629863 | 3958.258345305752 | 3957.96082344246 | 3957.585117039988 | 3954.3120021795
 | Serra do Salitre |  | 3395.0727498349997 | 3424.9793505199996 | 3247.872541983 | 3275.9871682139997 | 3304.101794445 | 3266.7000544439998 | 3290.0371729360004 | 3281.9292630032 | 3299.3449334630395 | 3254.983531193183 | 3269.644714829328 | 3277.737643209936 | 3285.75592911336 | 3222.2306397903994 | 3227.7401549133942 | 3233.6191509965633 | 3234.7826738574054 | 3235.8779629386 | 3236.9050182401456 | 3237.863839762044 | 3239.210622226106 | 3240.031554651632 | 3240.7842532975096 | 3241.46871816374 | 3242.0849492503216 | 3242.6329465572558 | 3243.1127100845415 | 3243.5242398321793 | 3243.867535800169 | 3241.8313366514994
 | Total |  | 87006.612140808 | 87131.538674273 | 82987.828292052 | 83369.745977013 | 83751.663661974 | 82466.549936524 | 82791.83235262199 | 82372.31119953557 | 82559.63882576239 | 81227.3933383203 | 81360.41564150227 | 81359.90150223854 | 81358.39295259985 | 79623.42644122583 | 79568.75922198145 | 79513.65602756859 | 79351.78970712922 | 79189.3030601341 | 79026.19608658327 | 78862.46878647666 | 78698.36090807004 | 78533.39371150943 | 78367.80618839306 | 78201.59833872103 | 78034.77016249317 | 77867.32165970963 | 77699.25283037034 | 77530.56367447531 | 77361.25419202451 | 77139.0721030785
 | Total (t/dia) |  | 277.97639661600005 | 278.375522921 | 265.136831604 | 266.35701590099995 | 267.577200198 | 263.471405548 | 264.51064649399996 | 263.17032332119993 | 263.76881413981596 | 259.512438780576 | 259.937430164544 | 259.935787547088 | 259.93096789968007 | 254.38794390168 | 254.21328824914204 | 254.03723970469198 | 253.52009491095598 | 253.00096824323995 | 252.47985970154397 | 251.95676928586792 | 251.43246296508 | 250.90541121887998 | 250.3763775986999 | 249.84536210454002 | 249.3123647363999 | 248.77738549427997 | 248.24042437818002 | 247.70148138810004 | 247.16055652403998 | 246.4507095945
 | Coleta Seletiva - Balanço de Massa - após UTR
 | Municípios |  | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 | 11 | 12 | 13 | 14 | 15 | 16 | 17 | 18 | 19 | 20 | 21 | 22 | 23 | 24 | 25 | 26 | 27 | 28 | 29 | 30
 |  | UTR
 | Arapuá | Não | 0 | 0 | 41.199917064000005 | 40.963317234 | 40.726717404 | 53.07488384700001 | 52.68204286800001 | 52.289201889000005 | 51.896360910000006 | 59.998945899 | 59.589478985999996 | 59.059580628000006 | 58.52968227000001 | 66.212142696 | 65.607214482 | 65.029783005 | 64.397358054 | 63.76493310300001 | 63.13250815200001 | 62.500083201 | 61.812664776000005 | 61.18023982500001 | 60.547814874000004 | 59.915389923000006 | 59.28296497200001 | 58.65054002100001 | 58.01811507 | 57.385690119 | 56.753265168 | 56.120840217
 | Coromandel | Sim | 60.621880564799994 | 97.57704499879999 | 97.6319343064 | 97.68682361399999 | 97.7417129216 | 128.2013081094 | 128.0108535564 | 127.82039900340001 | 127.62994445040002 | 148.4604366846 | 148.2385669476 | 147.8096187894 | 147.3806706312 | 167.75904600900003 | 167.26936182840004 | 166.7684205402 | 166.0648513152 | 165.3612820902 | 164.65771286519998 | 163.9541436402 | 163.256202969 | 162.552633744 | 161.84906451899997 | 161.14549529399997 | 160.44192606899998 | 159.73835684399998 | 159.03478761899999 | 158.33121839399996 | 157.62764916899997 | 156.924079944
 | Cruzeiro da Fortaleza | Não | 0 | 0 | 57.635718588 | 57.69881187599999 | 57.761905164000005 | 75.83898478800002 | 75.818308947 | 75.797633106 | 75.77695726500001 | 88.25216289600002 | 88.17990402900001 | 87.98721371700002 | 87.794523405 | 100.005632469 | 99.78565857300002 | 99.59318141400001 | 99.26322057000002 | 98.93325972600002 | 98.603298882 | 98.273338038 | 97.943377194 | 97.61341635000001 | 97.283455506 | 96.95349466200001 | 96.623533818 | 96.293572974 | 95.96361213 | 95.633651286 | 95.30369044199999 | 94.973729598
 | Guimarânia | Não | 0 | 0 | 139.951891572 | 141.224319204 | 142.49674683599997 | 188.43433206 | 189.883826922 | 191.333321784 | 192.78281664600001 | 226.270630932 | 227.936086404 | 229.27770331200003 | 230.61932022000002 | 264.804963624 | 266.336543988 | 267.92093746800003 | 269.030012904 | 270.13908834 | 271.248163776 | 272.357239212 | 273.41350153200005 | 274.522576968 | 275.631652404 | 276.74072784000003 | 277.849803276 | 278.95887871200006 | 280.067954148 | 281.177029584 | 282.28610502000004 | 283.395180456
 | Lagoa Formosa | Não | 0 | 0 | 322.61997737599995 | 323.99221006599987 | 325.36444275599996 | 428.268804846 | 429.30572407899996 | 430.342643312 | 431.37956254499994 | 503.742911762 | 505.00017360499993 | 505.4685652719999 | 505.93695693899997 | 578.108760798 | 578.643473409 | 579.234471558 | 578.89675833 | 578.5590451019999 | 578.221331874 | 577.883618646 | 577.5459054179998 | 577.2081921899999 | 576.8704789620001 | 576.532765734 | 576.1950525059999 | 575.857339278 | 575.51962605 | 575.181912822 | 574.8441995939999 | 574.506486366
 | Patos de Minas | Não | 0 | 0 | 3472.21634648 | 3490.68155612 | 3509.14676576 | 4624.00580324 | 4648.26242058 | 4672.51903792 | 4696.77565526 | 5499.7592454000005 | 5527.956119580001 | 5546.966957080001 | 5565.977794580001 | 6375.78348264 | 6397.486120140001 | 6419.15403342 | 6432.24506436 | 6445.3360953 | 6458.42712624 | 6471.51815718 | 6484.5744639 | 6497.665494839999 | 6510.756525779999 | 6523.847556719999 | 6536.93858766 | 6550.0296186000005 | 6563.120649539999 | 6576.21168048 | 6589.3027114199995 | 6602.39374236
 | Presidente Olegário | Não | 0 | 0 | 306.89580514 | 306.072465526 | 305.24912591199995 | 399.002288535 | 397.11890462199995 | 395.23552070899996 | 393.35213679599997 | 456.040918307 | 453.82222093699994 | 450.8146533909999 | 447.807085845 | 507.779981067 | 504.34656324900004 | 500.856859893 | 497.14201438500004 | 493.427168877 | 489.712323369 | 485.99747786099994 | 482.338917891 | 478.624072383 | 474.909226875 | 471.194381367 | 467.47953585899995 | 463.764690351 | 460.04984484299996 | 456.334999335 | 452.62015382699997 | 448.905308319
 | Rio Paranaíba | Sim | 31.0154257836 | 50.327037503599996 | 50.759694398799994 | 51.192351294 | 51.625008189199995 | 68.2292855314 | 68.6779118118 | 69.1265380922 | 69.5751643726 | 81.57410663700001 | 82.1016635672 | 82.52075084820001 | 82.9398381292 | 95.16195909660001 | 95.6403861696 | 96.12444179640002 | 96.4340122554 | 96.7435827144 | 97.0531531734 | 97.36272363239999 | 97.67792264520001 | 97.98749310419998 | 98.2970635632 | 98.6066340222 | 98.9162044812 | 99.22577494019998 | 99.53534539920001 | 99.84491585820001 | 100.1544863172 | 100.46405677620001
 | Serra do Salitre | Não | 0 | 0 | 207.01340922199998 | 208.80538367599996 | 210.59735813 | 278.444556486 | 280.43374848400003 | 282.42294048200006 | 284.41213247999997 | 333.64278006199993 | 335.93543401100004 | 337.56247874900004 | 339.189523487 | 389.073781425 | 390.931204179 | 392.844912471 | 394.195765383 | 395.546618295 | 396.89747120699997 | 398.24832411899996 | 399.655462569 | 401.006315481 | 402.357168393 | 403.70802130500005 | 405.058874217 | 406.409727129 | 407.76058004099997 | 409.11143295299996 | 410.46228586499996 | 411.81313877699995
 | Total |  | 91.63730634839999 | 147.9040825024 | 4695.9246941472 | 4718.3172386100005 | 4740.709783072801 | 6243.5002474428 | 6270.1937418702 | 6296.8872362976 | 6323.580730725 | 7397.742138579601 | 7428.759648066801 | 7447.467521786601 | 7466.1753955064005 | 8544.689749824602 | 8566.046526018 | 8587.527041565601 | 8597.669057556599 | 8607.8110735476 | 8617.9530895386 | 8628.095105529601 | 8638.218418894201 | 8648.360434885199 | 8658.5024508762 | 8668.6444668672 | 8678.7864828582 | 8688.9284988492 | 8699.0705148402 | 8709.212530831199 | 8719.3545468222 | 8729.496562813198
 | Distribuição dos Resíduos - com base no Transbordo e Transporte (t/ano)
 |  |  | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 | 11 | 12 | 13 | 14 | 15 | 16 | 17 | 18 | 19 | 20 | 21 | 22 | 23 | 24 | 25 | 26 | 27 | 28 | 29 | 30
 | ETR - 02 - Coromandel |  | 7592.231607256801 | 7264.2154175458 | 4425.2467588418 | 4453.74425118 | 4482.2417435182 | 4352.0710278904 | 4371.984053710799 | 4347.5923739912005 | 4359.287458988103 | 4238.188526141089 | 4247.034401412255 | 4249.776326208816 | 4252.446430215679 | 4108.268610880352 | 4107.421849399981 | 4106.920283694308 | 4099.413141835542 | 4091.8597602514005 | 4084.2601389418815 | 4076.6142779069874 | 4068.682037759347 | 4060.944375410112 | 4053.1604733354993 | 4045.3303315355124 | 4037.4539500101478 | 4029.531328759407 | 4021.562467783292 | 4013.5473670818 | 4005.4860266549313 | 3994.2442498061996
 | ETR - 01 - Arapuá |  | 4579.8354843126 | 4438.1857833976 | 4425.2467588418 | 4453.74425118 | 4482.2417435182 | 4352.0710278904 | 4371.984053710799 | 4347.5923739912005 | 4359.287458988103 | 4238.188526141089 | 4247.034401412255 | 4249.776326208816 | 4252.446430215679 | 4108.268610880352 | 4107.421849399981 | 4106.920283694308 | 4099.413141835542 | 4091.8597602514005 | 4084.2601389418815 | 4076.6142779069874 | 4068.682037759347 | 4060.944375410112 | 4053.1604733354993 | 4045.3303315355124 | 4037.4539500101478 | 4029.531328759407 | 4021.562467783292 | 4013.5473670818 | 4005.4860266549313 | 3994.2442498061996
 | ETR - 03 - Guimarânia |  | 6648.072234634999 | 6700.26759662 | 6347.861939222999 | 6396.929805833999 | 6445.997672444999 | 6367.143709836 | 6407.243674162 | 6386.1561944672 | 6414.793355648568 | 6323.434507128479 | 6346.387662280513 | 6358.385602869792 | 6370.25619270336 | 6243.518468915583 | 6250.64373021964 | 6258.733274540651 | 6257.008367690274 | 6255.17587271388 | 6253.23578961147 | 6251.188118383044 | 6249.06100303583 | 6246.798067856529 | 6244.42754455121 | 6241.949433119876 | 6239.363733562525 | 6236.67044587916 | 6233.869570069777 | 6230.961106134379 | 6227.945054072966 | 6220.386593704499
 | ETR - 04 - Presidente Olegário |  | 5149.323894519999 | 5135.583023935 | 4814.94634821 | 4802.028817239 | 4789.111286267999 | 4681.07839539 | 4658.982612987999 | 4636.886830586 | 4614.791048184 | 4528.123100358 | 4506.093202577999 | 4476.230452254 | 4446.367701929999 | 4353.524488838 | 4324.087588786 | 4294.168116602 | 4262.31835589 | 4230.468595177999 | 4198.6188344659995 | 4166.769073754 | 4135.401885173999 | 4103.5521244619995 | 4071.7023637499997 | 4039.852603038 | 4008.002842325999 | 3976.153081614 | 3944.303320902 | 3912.4535601899997 | 3880.603799477999 | 3848.754038766
 | ETR - 05  - Patos de Minas |  | 62670.59969469 | 63001.670522765 | 59537.905026984 | 59849.138412729 | 60160.37179847401 | 59273.07736084401 | 59569.820088886 | 59298.40914520319 | 59489.56111099364 | 58569.529505220395 | 58718.49665660088 | 58769.25604479053 | 58819.121801794325 | 57590.73400047654 | 57598.711421019216 | 57605.743074200145 | 57533.64719674057 | 57460.90712844215 | 57387.522869304885 | 57313.49441932878 | 57238.54033844152 | 57163.224383776156 | 57087.26423827193 | 57010.65990192886 | 56933.411374746946 | 56855.51865672619 | 56776.98174786657 | 56697.800648168115 | 56617.97535763081 | 56497.226219157004
 | Transporte direto ao Destino Final |  | 0 | 0 | 64352.851375194005 | 64651.167229968 | 64949.483084742 | 63954.155756234 | 64228.802701873996 | 63935.29597578919 | 64104.35215917764 | 63097.65260557839 | 63224.58985917888 | 63245.48649704453 | 63265.489503724326 | 61944.25848931454 | 61922.79900980522 | 61899.911190802144 | 61795.96555263057 | 61691.37572362015 | 61586.14170377089 | 61480.26349308278 | 61373.94222361552 | 61266.77650823815 | 61158.96660202193 | 61050.512504966864 | 60941.41421707295 | 60831.67173834019 | 60721.28506876857 | 60610.254208358114 | 60498.579157108805 | 60345.980257923
 | Total |  | 86640.0629154144 | 86539.92234426341 | 143904.0582072946 | 144606.75276813 | 145309.4473289654 | 142979.5972780848 | 143608.8171853316 | 142951.932894028 | 143342.07259198005 | 140995.11677056743 | 141289.63618346278 | 141348.91124937648 | 141406.12806058337 | 138348.57266930537 | 138311.08544863004 | 138272.39622353355 | 138047.76575662248 | 137821.646840457 | 137594.03947503702 | 137364.94366036257 | 137134.30952578556 | 136902.23983515304 | 136668.68169526604 | 136433.63510612462 | 136197.10006772872 | 135959.07658007837 | 135719.5646431735 | 135478.56425701422 | 135236.07542160043 | 134900.83560916292
 | Distribuição dos Resíduos - com base no Tratamento (t/ano)
 |  |  | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 | 11 | 12 | 13 | 14 | 15 | 16 | 17 | 18 | 19 | 20 | 21 | 22 | 23 | 24 | 25 | 26 | 27 | 28 | 29 | 30
 | Envio direto ao Destino Final |  | 86640.0629154144 | 86539.92234426341 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0
 | UTM CISPAR |  | 0 | 0 | 82394.26177723118 | 82774.229277381 | 83154.1967775308 | 81680.82756196079 | 82005.07729114918 | 81584.52345115317 | 81770.81839047038 | 80307.2551650339 | 80439.05471944308 | 80438.58002368815 | 80437.11091755825 | 78571.74242080342 | 78517.12022998946 | 78462.08457822219 | 78301.79425284683 | 78140.8836009157 | 77979.35262242887 | 77817.20131738628 | 77654.62440561324 | 77491.23320411664 | 77327.22167606428 | 77162.58982145623 | 76997.33764029236 | 76831.46513257283 | 76664.97229829755 | 76497.85913746651 | 76330.12565007972 | 76109.51955619772
 | Resíduos Coleta Convencial |  | 0 | 0 | 77698.33708308398 | 78055.912038771 | 78413.486994458 | 75437.32731451798 | 75734.88354927898 | 75287.63621485558 | 75447.23765974538 | 72909.5130264543 | 73010.29507137628 | 72991.11250190155 | 72970.93552205185 | 70027.05267097882 | 69951.07370397146 | 69874.55753665659 | 69704.12519529022 | 69533.0725273681 | 69361.39953289027 | 69189.10621185668 | 69016.40598671904 | 68842.87276923144 | 68668.71922518808 | 68493.94535458903 | 68318.55115743417 | 68142.53663372363 | 67965.90178345735 | 67788.64660663532 | 67610.77110325752 | 67380.02299338451
 | Anos 3 ao 7
 | 0.1 | Recicláveis | 0 | 0 | 7769.833708308401 | 7805.5912038771 | 7841.3486994458 | 7543.732731451801 | 7573.4883549279 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0
 | 0.7 | Rejeitos | 0 | 0 | 54388.835958158794 | 54639.1384271397 | 54889.4408961206 | 52806.12912016259 | 53014.41848449529 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0
 | 0.2 | Orgânios | 0 | 0 | 15539.667416616801 | 15611.1824077542 | 15682.6973988916 | 15087.465462903601 | 15146.9767098558 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0
 | Anos 8 ao 30
 | 0.1 | Recicláveis | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 7528.763621485558 | 7544.723765974539 | 7290.95130264543 | 7301.029507137628 | 7299.111250190155 | 7297.093552205185 | 7002.705267097883 | 6995.107370397146 | 6987.455753665659 | 6970.412519529023 | 6953.30725273681 | 6936.139953289027 | 6918.910621185667 | 6901.640598671904 | 6884.2872769231435 | 6866.871922518807 | 6849.394535458903 | 6831.855115743417 | 6814.253663372364 | 6796.590178345735 | 6778.864660663532 | 6761.077110325752 | 6738.002299338452
 | 0.3 | Rejeitos | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 22586.290864456674 | 22634.171297923614 | 21872.85390793629 | 21903.08852141288 | 21897.333750570462 | 21891.280656615552 | 21008.115801293647 | 20985.322111191435 | 20962.367260996976 | 20911.237558587065 | 20859.92175821043 | 20808.41985986708 | 20756.731863556997 | 20704.92179601571 | 20652.861830769427 | 20600.615767556417 | 20548.183606376708 | 20495.565347230247 | 20442.76099011709 | 20389.7705350372 | 20336.593981990594 | 20283.231330977254 | 20214.006898015352
 | 0.4 | Orgânios | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 30115.054485942233 | 30178.895063898155 | 29163.80521058172 | 29204.11802855051 | 29196.44500076062 | 29188.37420882074 | 28010.82106839153 | 27980.429481588584 | 27949.823014662637 | 27881.65007811609 | 27813.22901094724 | 27744.55981315611 | 27675.642484742668 | 27606.562394687615 | 27537.149107692574 | 27467.487690075228 | 27397.578141835613 | 27327.420462973667 | 27257.014653489456 | 27186.36071338294 | 27115.45864265413 | 27044.30844130301 | 26952.009197353807
 | 0.2 | CDR | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 15057.527242971117 | 15089.447531949078 | 14581.90260529086 | 14602.059014275255 | 14598.22250038031 | 14594.18710441037 | 14005.410534195766 | 13990.214740794292 | 13974.911507331319 | 13940.825039058045 | 13906.61450547362 | 13872.279906578055 | 13837.821242371334 | 13803.281197343807 | 13768.574553846287 | 13733.743845037614 | 13698.789070917806 | 13663.710231486833 | 13628.507326744728 | 13593.18035669147 | 13557.729321327064 | 13522.154220651504 | 13476.004598676904
 | Reíduos Coleta Seletiva |  |  |  | 4695.9246941472 | 4718.3172386100005 | 4740.709783072801 | 6243.5002474428 | 6270.1937418702 | 6296.8872362976 | 6323.580730725 | 7397.7421385796015 | 7428.759648066802 | 7447.4675217866015 | 7466.175395506401 | 8544.689749824602 | 8566.046526018 | 8587.527041565601 | 8597.669057556599 | 8607.8110735476 | 8617.953089538601 | 8628.095105529601 | 8638.218418894201 | 8648.360434885199 | 8658.5024508762 | 8668.6444668672 | 8678.7864828582 | 8688.9284988492 | 8699.070514840201 | 8709.212530831199 | 8719.3545468222 | 8729.496562813198
 | 0.8 | Recicláveis | 0 | 0 | 3756.7397553177602 | 3774.6537908880005 | 3792.5678264582407 | 4994.8001979542405 | 5016.15499349616 | 5037.50978903808 | 5058.86458458 | 5918.193710863681 | 5943.007718453441 | 5957.974017429281 | 5972.940316405121 | 6835.751799859681 | 6852.837220814401 | 6870.0216332524815 | 6878.13524604528 | 6886.24885883808 | 6894.3624716308805 | 6902.476084423681 | 6910.574735115361 | 6918.688347908159 | 6926.80196070096 | 6934.915573493759 | 6943.029186286561 | 6951.14279907936 | 6959.25641187216 | 6967.37002466496 | 6975.483637457761 | 6983.597250250558
